ticket_id,client_name,client_sector,ticket_subject,ticket_description,module,component,urgency_signals,previous_classification,correct_ticket_type,correct_priority,correct_target_team,preferred_resolver
SIS-2026-0429,FlexoPrime,printing,Webservice failing on production calls,"O cliente consegue contornar manualmente por algum tempo, mas há custo operacional imediato. O pedido entrou com pouco contexto e alguma pressa. Se precisarem de mais detalhe, o contacto principal está disponível de tarde. Existe impacto relevante no dia de trabalho, embora ainda haja algum contorno manual.",integrations,api,precisamos ainda hoje,software_bug / high / development,infrastructure_problem,high,infrastructure,
SIS-2026-0430,NorteCartao,packaging,Precisa análise - Ordem de fabrico bloqueia ao lançar consumo,"No chão de fábrica conseguem apontar tempos mas a ordem fica presa quando tentam fechar o consumo real. A descrição veio por telefone e foi resumida internamente. Se precisarem de mais detalhe, o contacto principal está disponível de tarde. Existe impacto relevante no dia de trabalho, embora ainda haja algum contorno manual.",production,work_orders,cliente à espera,client_misunderstanding / medium / support_level_1,software_bug,high,development,
SIS-2026-0431,LusoPack Embalagens,packaging,Relatórios grandes dão timeout,"Não é um incidente total do ERP, mas para certas equipas já travou trabalho relevante. Existe impacto relevante no dia de trabalho, embora ainda haja algum contorno manual.",reporting,custom_reports,fecho do mês,software_bug / high / development,infrastructure_problem,high,infrastructure,
SIS-2026-0432,FibraSul,paper converting,Utilizador não percebe comparação mensal,"Ainda assim, a descrição não é cristalina e vale validar antes de assumir erro do cliente. O cliente pediu retorno curto mesmo que ainda não haja solução final. Não há bloqueio operacional imediato; o valor aqui é mais de conveniência ou prevenção.",reporting,dashboards,sem bloqueio operacional,training_needed / medium / training_consulting,client_misunderstanding,low,support_level_1,
SIS-2026-0433,MetalLabel,industrial manufacturing,Equipa financeira pede sessão orientada,"O responsável financeiro quer alinhar a equipa sobre o que deve ser validado antes de emitir. O pedido entrou com pouco contexto e alguma pressa. Se possível, manter com Miguel Santos porque já conhece o contexto do cliente. No ticket interno alguém escreveu “talvez seja processo”, mas sem certeza. Não é um bloqueio total; mesmo assim já está a consumir tempo e retrabalho.",invoicing,tax_validation,convém validar com alguma brevidade,client_misunderstanding / medium / support_level_1,training_needed,medium,training_consulting,Miguel Santos
SIS-2026-0434,AlfaForms,forms and labels,Need setup change in cost calculation,"Não se trata de erro; o pedido é alinhar o sistema com prática interna que mudou no trimestre. Se possível, manter com Rui Costa porque já conhece o contexto do cliente. Há alguma sensibilidade comercial, mas sem dramatização no pedido. Não é um bloqueio total; mesmo assim já está a consumir tempo e retrabalho.",production,cost_calculation,convém validar com alguma brevidade; parcialmente parado,feature_request / low / account_management,configuration_request,medium,technical_support,Rui Costa
SIS-2026-0435,EuroPackaging PT,packaging,Gostávamos de relatório extra para direção,"O processo atual funciona, mas a direção queria reduzir trabalho manual na preparação de um mapa mensal. Não é um bloqueio total; mesmo assim já está a consumir tempo e retrabalho.",reporting,custom_reports,há workaround parcial,configuration_request / medium / technical_support,feature_request,medium,account_management,Helena Rocha
SIS-2026-0436,PrintWorks Porto,printing,Pedido de configuração IVA,"Existe alguma pressão temporal porque o arranque está próximo, mas o pedido é planeado e não um bloqueio atual. Ainda estamos a confirmar se acontece em todas as empresas do grupo ou só nesta. O impacto é real, mas a equipa ainda consegue trabalhar com alguma contenção.",invoicing,tax_validation,precisamos esta semana,configuration_request / medium / technical_support,configuration_request,medium,technical_support,
SIS-2026-0437,EuroPackaging PT,packaging,Ticket de qualidade não guarda comentário,"O cliente não chama isto urgente, mas já perdeu registos e está a duplicar trabalho manualmente. Ainda não anexaram prints, mas podem enviar. Podemos recolher base de dados de exemplo se for preciso, mas ainda não foi pedido. Se precisarem de mais detalhe, o contacto principal está disponível de tarde. O processo continua a funcionar e o pedido pode entrar em fila normal.",CRM,complaints,melhoria para analisar,client_misunderstanding / medium / support_level_1,software_bug,low,technical_support,Ana Martins
SIS-2026-0438,FibraSul,paper converting,Set up invoice validation for Spain branch,"O cliente vai abrir operação em mercado novo e precisa de validar NIF e regras fiscais de forma diferente. Ainda não anexaram prints, mas podem enviar. Existe impacto relevante no dia de trabalho, embora ainda haja algum contorno manual.",invoicing,tax_validation,parcialmente parado,client_misunderstanding / medium / support_level_1,configuration_request,high,technical_support,Helena Rocha
SIS-2026-0439,TextilMinho,textile,New API endpoint for external portal,"O parceiro quer receber confirmação automática depois do envio do documento. A equipa insiste que o problema é novo, mas não quantifica bem quando começou. O cliente pediu retorno curto mesmo que ainda não haja solução final. Não há bloqueio operacional imediato; o valor aqui é mais de conveniência ou prevenção.",integrations,webservices,pode esperar,configuration_request / medium / technical_support,feature_request,low,technical_support,Pedro Neves
SIS-2026-0440,ValeFlex,printing,Gostávamos de enriquecer o ficheiro SAFT,"Por tocar dados financeiros, o ticket parece sério, mas não é incidente nem bloqueio imediato. A equipa insiste que o problema é novo, mas não quantifica bem quando começou. Se fizer sentido, podem manter o ticket com análise humana antes de encaminhar. Não há bloqueio operacional imediato; o valor aqui é mais de conveniência ou prevenção.",accounting,saft_export,quando possível; há workaround parcial,,feature_request,low,technical_support,Pedro Neves
SIS-2026-0441,TecnoRolo Iberia,industrial manufacturing,Alterar fórmula de custo standard,"Não se trata de erro; o pedido é alinhar o sistema com prática interna que mudou no trimestre. Pode ser necessário validar em ambiente real e não só em teste. Se possível, manter com Joao Pereira porque já conhece o contexto do cliente. Ainda estamos a confirmar se acontece em todas as empresas do grupo ou só nesta. Há alguma sensibilidade comercial, mas sem dramatização no pedido. O impacto é real, mas a equipa ainda consegue trabalhar com alguma contenção.",production,cost_calculation,convém validar com alguma brevidade,client_misunderstanding / medium / support_level_1,configuration_request,medium,technical_support,Joao Pereira
SIS-2026-0442,AlfaForms,forms and labels,Utilizadores relatam lentidão geral,"O sistema abre, mas quase todos os ecrãs demoram demasiado tempo e alguns acabam por falhar. A descrição veio por telefone e foi resumida internamente. O cliente pediu retorno curto mesmo que ainda não haja solução final. Existe impacto relevante no dia de trabalho, embora ainda haja algum contorno manual.",general,performance,afeta vários utilizadores,software_bug / high / development,infrastructure_problem,high,infrastructure,
SIS-2026-0443,EuroPackaging PT,packaging,Dúvida no fecho de contagem,"A equipa do armazém compara a contagem física com o sistema e interpreta a coluna de ajustamento como erro. Há alguma sensibilidade comercial, mas sem dramatização no pedido. O impacto é real, mas a equipa ainda consegue trabalhar com alguma contenção.",stock,inventory_counts,há workaround parcial,,client_misunderstanding,medium,support_level_1,Miguel Santos
SIS-2026-0444,EtiquetaFina,labels,Onde editar morada fiscal do cliente?,"Não há indício claro de erro técnico; parece mais navegação ou diferença de permissões entre perfis. O texto original mistura português com inglês e foi limpo apenas o mínimo para ficar legível. Se fizer sentido, podem manter o ticket com análise humana antes de encaminhar. O processo continua a funcionar e o pedido pode entrar em fila normal.",CRM,customer_cards,sem urgência,,client_misunderstanding,low,support_level_1,
SIS-2026-0445,Cartonagem Douro,packaging,Gostávamos de anexar classificação interna,"A área de qualidade queria registar um código interno adicional para análise futura. A descrição veio por telefone e foi resumida internamente. Há alguma sensibilidade comercial, mas sem dramatização no pedido. O processo continua a funcionar e o pedido pode entrar em fila normal.",CRM,complaints,sem urgência,configuration_request / medium / technical_support,feature_request,low,account_management,
SIS-2026-0446,Cartonagem Douro,packaging,Nova regra para overhead de produção,"A direção industrial quer que um custo indireto passe a entrar no cálculo base das ordens. Pode ser necessário validar em ambiente real e não só em teste. Se fizer sentido, podem manter o ticket com análise humana antes de encaminhar. Não é um bloqueio total; mesmo assim já está a consumir tempo e retrabalho.",production,cost_calculation,precisamos esta semana,,configuration_request,medium,technical_support,Helena Rocha
